prefecture	species	specimen_type	drug1	drug2	drug3	RRR	RRS	RSR	RSS	SRR	SRS	SSR	SSS
23	E. coli	respiratory	1401	1411	1816	0	1	0	0	0	1	0	512
23	E. coli	urine	1401	1411	1816	0	0	0	0	0	18	0	1827
23	E. coli	stool	1401	1411	1816	0	1	0	1	0	6	0	585
23	E. coli	blood	1401	1411	1816	0	0	0	0	0	1	1	346
23	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
36	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	289
36	E. coli	urine	1401	1411	1816	0	0	0	1	0	0	0	1017
36	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	71
36	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	1	234
36	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
22	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	396
22	E. coli	urine	1401	1411	1816	0	1	0	2	1	0	2	1829
22	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	145
22	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	293
22	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
33	E. coli	respiratory	1401	1411	1816	0	1	0	0	0	15	8	2331
33	E. coli	urine	1401	1411	1816	0	0	0	4	2	31	15	8378
33	E. coli	stool	1401	1411	1816	0	0	0	0	0	23	1	1326
33	E. coli	blood	1401	1411	1816	0	0	0	0	0	3	3	1475
33	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	7
13	E. coli	respiratory	1401	1411	1816	0	0	0	1	0	5	1	1191
13	E. coli	urine	1401	1411	1816	0	0	0	0	0	27	9	4789
13	E. coli	stool	1401	1411	1816	1	0	0	2	0	1	0	196
13	E. coli	blood	1401	1411	1816	0	0	0	3	0	0	1	806
13	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
28	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	1	0	122
28	E. coli	urine	1401	1411	1816	0	0	0	0	0	1	0	407
28	E. coli	stool	1401	1411	1816	0	0	0	0	0	1	0	15
28	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	60
28	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
44	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	197
44	E. coli	urine	1401	1411	1816	0	0	0	1	0	0	1	780
44	E. coli	stool	1401	1411	1816	0	1	0	0	0	1	0	190
44	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	114
44	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
42	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	170
42	E. coli	urine	1401	1411	1816	0	0	0	2	0	0	0	567
42	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	9
42	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	118
42	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
37	E. coli	respiratory	1401	1411	1816	0	0	0	1	0	0	0	292
37	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	0	989
37	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	130
37	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	121
37	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
31	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	563
31	E. coli	urine	1401	1411	1816	0	1	0	0	0	2	1	1704
31	E. coli	stool	1401	1411	1816	0	0	0	0	0	4	0	634
31	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	252
31	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
11	E. coli	respiratory	1401	1411	1816	0	5	0	0	0	3	1	680
11	E. coli	urine	1401	1411	1816	0	1	0	2	4	2	1	2929
11	E. coli	stool	1401	1411	1816	0	3	0	0	0	0	0	267
11	E. coli	blood	1401	1411	1816	0	1	0	0	0	0	0	420
11	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
46	E. coli	respiratory	1401	1411	1816	0	0	0	1	1	1	1	652
46	E. coli	urine	1401	1411	1816	0	1	0	1	0	0	1	1989
46	E. coli	stool	1401	1411	1816	0	0	0	0	0	3	0	550
46	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	1	194
46	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
40	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	281
40	E. coli	urine	1401	1411	1816	0	1	0	1	0	0	0	577
40	E. coli	stool	1401	1411	1816	0	1	0	1	0	0	0	395
40	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	92
40	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
17	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	405
17	E. coli	urine	1401	1411	1816	0	1	0	0	0	0	0	1087
17	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	502
17	E. coli	blood	1401	1411	1816	0	0	0	1	0	0	1	169
17	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
5	E. coli	respiratory	1401	1411	1816	0	1	0	0	0	0	0	311
5	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	2	848
5	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	146
5	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	210
5	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
20	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	10	0	240
20	E. coli	urine	1401	1411	1816	0	0	0	0	0	7	0	835
20	E. coli	stool	1401	1411	1816	0	0	0	0	0	1	0	193
20	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	142
20	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
7	E. coli	respiratory	1401	1411	1816	0	2	0	0	0	0	1	2100
7	E. coli	urine	1401	1411	1816	0	1	0	1	0	0	5	5677
7	E. coli	stool	1401	1411	1816	0	0	0	0	0	8	1	1526
7	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	1	714
7	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	5
34	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	189
34	E. coli	urine	1401	1411	1816	0	0	0	0	0	1	0	410
34	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	310
34	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	52
34	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
27	E. coli	respiratory	1401	1411	1816	0	4	0	0	0	0	0	286
27	E. coli	urine	1401	1411	1816	0	0	0	0	0	1	0	946
