prefecture	species	specimen_type	drug1	drug2	drug3	RRR	RRS	RSR	RSS	SRR	SRS	SSR	SSS
13	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	2	0	106
13	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	6	0	453
13	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
28	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	6	0	443
28	K. pneumoniae	urine	1401	1411	1816	0	0	0	1	0	4	1	251
28	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	3	0	14
28	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	58
28	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
44	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	396
44	K. pneumoniae	urine	1401	1411	1816	0	1	0	0	0	0	0	304
44	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	40
44	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	111
44	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
42	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	357
42	K. pneumoniae	urine	1401	1411	1816	0	0	0	2	0	0	1	209
42	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	9
42	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	62
42	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
37	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	536
37	K. pneumoniae	urine	1401	1411	1816	0	0	0	2	0	0	0	227
37	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	2
37	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	60
37	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
31	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	1	0	954
31	K. pneumoniae	urine	1401	1411	1816	0	1	0	0	0	0	0	580
31	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	1	2	0	205
31	K. pneumoniae	blood	1401	1411	1816	0	0	0	1	0	0	0	118
31	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
11	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	1	0	1	0	1075
11	K. pneumoniae	urine	1401	1411	1816	0	3	0	0	1	0	0	799
11	K. pneumoniae	stool	1401	1411	1816	0	4	0	0	0	1	0	65
11	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	1	180
11	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
46	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	1031
46	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	3	0	516
46	K. pneumoniae	stool	1401	1411	1816	0	1	0	0	0	0	0	72
46	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	102
46	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
40	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	1	436
40	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	122
40	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	30
40	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	31
40	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
17	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	1	0	0	0	648
17	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	1	0	302
17	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	119
17	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	80
17	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
5	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	552
5	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	213
5	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	78
5	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	76
5	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
20	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	1	0	3	0	365
20	K. pneumoniae	urine	1401	1411	1816	0	0	0	1	0	2	0	210
20	K. pneumoniae	stool	1401	1411	1816	0	13	0	0	0	1	0	60
20	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	45
20	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
7	K. pneumoniae	respiratory	1401	1411	1816	0	4	0	0	0	1	2	3719
7	K. pneumoniae	urine	1401	1411	1816	0	5	0	2	1	4	0	1744
7	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	5	0	456
7	K. pneumoniae	blood	1401	1411	1816	0	1	0	1	0	0	0	424
7	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
34	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	236
34	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	106
34	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	41
34	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	21
34	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
27	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	479
27	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	263
27	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	36
27	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	82
27	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
21	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	814
21	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	1	0	478
21	K. pneumoniae	stool	1401	1411	1816	0	1	0	0	0	1	0	47
21	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	124
21	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
30	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	1	1	0	0	540
30	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	288
30	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	32
30	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	1	0	62
30	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	3
25	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	1	0	0	0	346
25	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	209
25	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	38
25	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	48
25	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
18	K. pneumoniae	respiratory	1401	1411	1816	0	1	0	0	0	0	3	633
18	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	1	265
18	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	88
18	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	1	0	108
18	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
32	K. pneumoniae	respiratory	1401	1411	1816	1	0	0	1	0	0	1	1457
32	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	2	923
32	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	31
32	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	205
32	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
