prefecture	species	specimen_type	drug1	drug2	drug3	RRR	RRS	RSR	RSS	SRR	SRS	SSR	SSS
13	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	3	54
13	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	3	0	12	358
13	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
28	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	3	188
28	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	1	0	3	126
28	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	1	0	0	4
28	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	31
28	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
44	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	26	307
44	K. pneumoniae	urine	1401	1411	1661	0	0	0	2	0	0	18	197
44	K. pneumoniae	stool	1401	1411	1661	2	0	1	0	0	0	26	38
44	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	4	57
44	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
42	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	4	263
42	K. pneumoniae	urine	1401	1411	1661	0	0	0	1	0	0	7	100
42	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	4
42	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	2	38
42	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
37	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	3	420
37	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	1	196
37	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	5
37	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	1	54
37	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
31	K. pneumoniae	respiratory	1401	1411	1661	2	0	0	0	8	0	54	831
31	K. pneumoniae	urine	1401	1411	1661	0	1	0	1	0	0	41	411
31	K. pneumoniae	stool	1401	1411	1661	2	1	0	0	5	0	26	127
31	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	8	129
31	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
11	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	1	1	1	45	787
11	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	2	0	16	544
11	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	3	43
11	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	4	164
11	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	2
46	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	19	859
46	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	14	377
46	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	1	0	6	59
46	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	82
46	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
40	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	6	331
40	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	5	103
40	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	1	31
40	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	1	45
40	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
17	K. pneumoniae	respiratory	1401	1411	1661	1	0	0	0	0	0	4	530
17	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	4	214
17	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	2	104
17	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	1	61
17	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
5	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	1	0	0	4	445
5	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	2	170
5	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	30
5	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	91
5	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
20	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	2	1	0	2	308
20	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	2	0	6	164
20	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	59
20	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	2	51
20	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
7	K. pneumoniae	respiratory	1401	1411	1661	6	0	0	0	1	0	167	2922
7	K. pneumoniae	urine	1401	1411	1661	2	0	0	0	0	0	88	1269
7	K. pneumoniae	stool	1401	1411	1661	8	0	0	0	2	0	41	366
7	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	2	0	9	344
7	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
34	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	1	14	230
34	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	17	65
34	K. pneumoniae	stool	1401	1411	1661	1	0	0	0	1	0	18	36
34	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	1	23
34	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
27	K. pneumoniae	respiratory	1401	1411	1661	3	0	0	0	0	0	3	312
27	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	5	173
27	K. pneumoniae	stool	1401	1411	1661	1	0	0	0	0	0	0	6
27	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	1	1	52
27	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
21	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	30	628
21	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	1	0	31	334
21	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	2	35
21	K. pneumoniae	blood	1401	1411	1661	1	0	0	0	0	0	0	86
21	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	2
30	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	1	0	0	18	377
30	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	1	0	18	184
30	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	3	12
30	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	55
30	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
25	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	1	221
25	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	1	102
25	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	13
25	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	1	30
25	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
18	K. pneumoniae	respiratory	1401	1411	1661	2	2	0	0	0	1	14	490
18	K. pneumoniae	urine	1401	1411	1661	0	0	0	1	0	0	17	185
18	K. pneumoniae	stool	1401	1411	1661	0	0	0	1	0	0	5	121
18	K. pneumoniae	blood	1401	1411	1661	0	2	0	0	0	0	5	90
18	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
32	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	89	921
32	K. pneumoniae	urine	1401	1411	1661	2	0	1	0	0	0	71	592
32	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	1
32	K. pneumoniae	blood	1401	1411	1661	2	0	0	0	0	0	12	172
32	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
